anime_id,title_english,type,episodes,rating,rank,popularity,members,source,duration,genre,studio,year
31043,Erased,TV,12.0,8.3,282.0,29,2201569,Manga,23 min per ep,"Mystery, Suspense",A-1 Pictures,2016
58572,Shangri-La Frontier Season 2,TV,25.0,8.29,297.0,1276,204269,Manga,23 min per ep,"Action, Adventure, Fantasy",C2C,2024
54595,The Eminence in Shadow Season 2,TV,12.0,8.29,291.0,527,465878,Light novel,23 min per ep,"Action, Comedy, Fantasy",Nexus,2023
52588,Kaiju No. 8,TV,12.0,8.29,292.0,399,592315,Manga,23 min per ep,"Action, Fantasy, Sci-Fi",Production I.G,2024
5420,The Beast Player Erin,TV,50.0,8.29,293.0,2393,91310,Novel,24 min per ep,"Drama, Fantasy","Production I.G, Trans Arts",2009
24415,Kuroko's Basketball 3,TV,25.0,8.29,294.0,262,800841,Manga,24 min per ep,Sports,Production I.G,2015
12531,Kids on the Slope,TV,12.0,8.29,296.0,622,404650,Manga,22 min per ep,"Drama, Romance","Tezuka Productions, MAPPA",2012
57,Beck: Mongolian Chop Squad,TV,26.0,8.29,301.0,719,360182,Manga,25 min per ep,Drama,Madhouse,2004
9989,Anohana: The Flower We Saw That Day,TV,11.0,8.29,300.0,72,1662612,Original,22 min per ep,"Drama, Supernatural",A-1 Pictures,2011
486,Kino's Journey,TV,13.0,8.28,305.0,768,338536,Light novel,24 min per ep,"Adventure, Drama, Fantasy",A.C.G.T.,2003
45,Rurouni Kenshin,TV,94.0,8.28,309.0,468,513407,Manga,25 min per ep,"Action, Comedy, Romance","Gallop, Studio Deen",1996
1735,Naruto Shippuden,TV,500.0,8.28,308.0,16,2624556,Manga,23 min per ep,"Action, Adventure, Fantasy",Pierrot,2007
43325,Moriarty the Patriot Part 2,TV,13.0,8.28,312.0,951,275783,Manga,23 min per ep,"Mystery, Suspense",Production I.G,2021
59228,Black Butler: Emerald Witch Arc,TV,13.0,8.27,323.0,3601,44864,Manga,23 min per ep,"Action, Mystery, Supernatural",CloverWorks,2025
52299,Solo Leveling,TV,12.0,8.27,324.0,190,958830,Web manga,23 min per ep,"Action, Adventure, Fantasy",A-1 Pictures,2024
38731,Ace of Diamond Act II,TV,52.0,8.27,317.0,2302,97309,Manga,24 min per ep,Sports,Madhouse,2019
19363,Silver Spoon 2nd Season,TV,11.0,8.27,320.0,1656,151606,Manga,24 min per ep,Comedy,A-1 Pictures,2014
34798,Laid-Back Camp,TV,12.0,8.27,316.0,459,522287,Manga,23 min per ep,Slice of Life,C-Station,2018
25835,Shirobako,TV,24.0,8.27,313.0,533,460997,Original,24 min per ep,"Award Winning, Comedy, Drama",P.A. Works,2014
10087,Fate/Zero,TV,13.0,8.27,319.0,82,1557360,Light novel,27 min per ep,"Action, Fantasy",ufotable,2011
2150,Moomin,TV,78.0,8.27,314.0,4308,31151,Book,24 min per ep,"Adventure, Fantasy, Slice of Life",Telescreen,1990
23327,Space Dandy 2nd Season,TV,13.0,8.26,325.0,1457,176812,Original,24 min per ep,"Comedy, Sci-Fi",Bones,2014
44412,Fights Break Sphere 4th Season,ONA,24.0,8.26,330.0,7028,9443,Novel,24 min per ep,"Action, Adventure, Fantasy, Romance, Supernatural",Motion Magic,2021
3002,Kaiji: Ultimate Survivor,TV,26.0,8.26,332.0,685,375274,Manga,23 min per ep,Suspense,Madhouse,2007
2685,Tsubasa RESERVoir CHRoNiCLE: Tokyo Revelations,OVA,3.0,8.26,329.0,2270,99391,Manga,24 min per ep,"Action, Adventure, Drama, Fantasy, Romance",Production I.G,2007
38691,Dr. Stone,TV,24.0,8.26,331.0,48,1856366,Manga,24 min per ep,"Adventure, Comedy, Sci-Fi",TMS Entertainment,2019
53111,Is It Wrong to Try to Pick Up Girls in a Dungeon? IV Part 2,TV,11.0,8.25,334.0,987,267786,Light novel,23 min per ep,"Action, Adventure, Fantasy",J.C.Staff,2023
37520,Dororo,TV,24.0,8.25,333.0,107,1310555,Manga,24 min per ep,"Action, Adventure, Fantasy","Tezuka Productions, MAPPA",2019
13125,From the New World,TV,25.0,8.25,342.0,259,803857,Novel,22 min per ep,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Suspense",A-1 Pictures,2012
1698,Nodame Cantabile,TV,23.0,8.25,340.0,805,325034,Manga,22 min per ep,"Comedy, Romance",J.C.Staff,2007
32937,KonoSuba: God's Blessing on This Wonderful World! 2,TV,10.0,8.25,339.0,77,1595388,Light novel,23 min per ep,"Adventure, Comedy, Fantasy",Studio Deen,2017
48316,The Eminence in Shadow,TV,20.0,8.25,338.0,274,775040,Light novel,23 min per ep,"Action, Comedy, Fantasy",Nexus,2022
329,Planetes,TV,26.0,8.25,341.0,982,268736,Manga,25 min per ep,"Award Winning, Drama, Romance, Sci-Fi",Sunrise,2003
57592,Dr. Stone: Science Future,TV,12.0,8.24,348.0,1194,221278,Manga,24 min per ep,"Adventure, Comedy, Sci-Fi",TMS Entertainment,2025
37989,Golden Kamuy Season 2,TV,12.0,8.24,349.0,1188,223094,Manga,23 min per ep,"Action, Adventure",Geno Studio,2018
10271,Kaiji: Against All Rules,TV,26.0,8.24,350.0,1270,205373,Manga,24 min per ep,Suspense,Madhouse,2011
31240,Re:ZERO -Starting Life in Another World-,TV,25.0,8.24,355.0,23,2339198,Light novel,26 min per ep,"Drama, Fantasy, Suspense",White Fox,2016
57067,A Record of Mortal's Journey to Immortality Season 3,ONA,48.0,8.23,366.0,10841,2878,Web novel,20 min per ep,"Action, Adventure, Fantasy","Original Force, Wonder Cat Animation",2023
52578,The Dangers in My Heart,TV,12.0,8.23,364.0,661,385912,Manga,23 min per ep,"Comedy, Romance",Shin-Ei Animation,2023
25681,Kamisama Kiss Season 2,TV,12.0,8.23,356.0,560,442626,Manga,23 min per ep,"Comedy, Romance, Supernatural",TMS Entertainment,2015
33051,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,TV,25.0,8.23,357.0,1640,153900,Original,24 min per ep,"Action, Drama, Sci-Fi",Sunrise,2016
11843,Daily Lives of High School Boys,TV,12.0,8.23,365.0,230,859490,Web manga,24 min per ep,Comedy,Sunrise,2012
37450,Rascal Does Not Dream of Bunny Girl Senpai,TV,13.0,8.23,359.0,50,1853166,Light novel,24 min per ep,"Drama, Romance, Supernatural",CloverWorks,2018
49918,My Hero Academia Season 6,TV,25.0,8.23,363.0,293,739512,Manga,23 min per ep,Action,Bones,2022
45577,IDOLISH7 Third BEAT!,TV,13.0,8.23,367.0,4705,25727,Game,24 min per ep,Drama,TROYCA,2021
35838,Girls' Last Tour,TV,12.0,8.23,360.0,687,374582,Web manga,23 min per ep,"Adventure, Mystery, Sci-Fi, Slice of Life",White Fox,2017
57181,Blue Box,TV,25.0,8.22,368.0,1052,249744,Manga,23 min per ep,"Romance, Sports",Telecom Animation Film,2024
54029,Scissor Seven: Shadow Fate,ONA,10.0,8.22,380.0,4204,33188,Original,16 min per ep,"Action, Adventure, Comedy, Drama, Mystery","Sharefun Studio, AHA Entertainment",2023
51179,Mushoku Tensei: Jobless Reincarnation Season 2,TV,12.0,8.22,374.0,339,675773,Light novel,23 min per ep,"Adventure, Drama, Fantasy, Ecchi",Studio Bind,2023
40784,Scissor Seven (2019),ONA,10.0,8.22,381.0,2419,89559,Original,16 min per ep,"Action, Comedy, Drama, Mystery",Sharefun Studio,2019
440,Revolutionary Girl Utena,TV,39.0,8.22,377.0,1127,235272,Original,23 min per ep,"Award Winning, Drama, Fantasy, Mystery, Suspense",J.C.Staff,1997
39247,Miss Kobayashi's Dragon Maid S,TV,12.0,8.22,369.0,403,588982,Manga,23 min per ep,"Slice of Life, Supernatural",Kyoto Animation,2021
6,Trigun,TV,26.0,8.22,379.0,260,801284,Manga,24 min per ep,"Action, Adventure, Sci-Fi",Madhouse,1998
55866,A Sign of Affection,TV,12.0,8.21,383.0,894,295390,Manga,23 min per ep,Romance,Ajia-do,2024
53393,Heavenly Delusion,TV,13.0,8.21,382.0,425,569628,Manga,23 min per ep,"Adventure, Mystery, Sci-Fi",Production I.G,2023
2966,Spice and Wolf,TV,13.0,8.21,389.0,237,850163,Light novel,23 min per ep,"Adventure, Drama, Romance, Supernatural",Imagin,2008
38680,Fruits Basket 1st Season,TV,25.0,8.21,386.0,213,897372,Manga,23 min per ep,"Drama, Romance, Supernatural",TMS Entertainment,2019
37078,The King's Avatar (2018),ONA,3.0,8.2,396.0,2110,110691,Web novel,27 min per ep,Action,Colored Pencil Animation,2018
38003,Bungo Stray Dogs 3,TV,12.0,8.2,402.0,333,678587,Manga,23 min per ep,"Action, Mystery",Bones,2019
23847,My Teen Romantic Comedy SNAFU TOO!,TV,13.0,8.2,401.0,144,1118730,Light novel,24 min per ep,"Comedy, Romance",feel.,2015
6811,InuYasha: The Final Act,TV,26.0,8.2,405.0,892,296711,Manga,24 min per ep,"Action, Adventure, Fantasy, Romance",Sunrise,2009
16894,Kuroko's Basketball 2,TV,25.0,8.2,392.0,214,895574,Manga,24 min per ep,Sports,Production I.G,2013
813,Dragon Ball Z,TV,291.0,8.2,403.0,114,1281384,Manga,24 min per ep,"Action, Adventure, Comedy, Fantasy",Toei Animation,1989
9863,SKET Dance,TV,77.0,8.2,399.0,1137,233031,Manga,24 min per ep,Comedy,Tatsunoko Production,2011
18115,Magi: The Kingdom of Magic,TV,25.0,8.2,392.0,223,874727,Manga,25 min per ep,"Action, Adventure, Fantasy",A-1 Pictures,2013
44055,Sasaki and Miyano,TV,12.0,8.2,398.0,1204,218441,Web manga,23 min per ep,Boys Love,Studio Deen,2022
59150,Scissor Seven: Fragments of Memory,ONA,10.0,8.19,421.0,6418,11696,Original,15 min per ep,"Action, Adventure, Comedy, Drama, Mystery, Sci-Fi, Supernatural","Sharefun Studio, AHA Entertainment",2024
37171,Asobi Asobase - workshop of fun -,TV,12.0,8.19,406.0,471,512204,Manga,23 min per ep,Comedy,Lerche,2018
40435,The Master of Diabolism Q,ONA,30.0,8.19,415.0,4615,27028,Web novel,5 min per ep,"Comedy, Fantasy",B.CMAY PICTURES,2020
1453,Maison Ikkoku,TV,96.0,8.19,414.0,2616,79072,Manga,25 min per ep,"Comedy, Drama, Romance",Studio Deen,1986
32843,Symphogear XV,TV,13.0,8.19,418.0,3704,42567,Original,23 min per ep,"Action, Sci-Fi",Satelight,2019
49596,Blue Lock,TV,24.0,8.19,407.0,257,809510,Manga,24 min per ep,Sports,8bit,2022
51019,Demon Slayer: Kimetsu no Yaiba Swordsmith Village Arc,TV,11.0,8.19,413.0,178,985419,Manga,28 min per ep,"Action, Supernatural",ufotable,2023
42897,Horimiya,TV,13.0,8.19,412.0,85,1517920,Manga,23 min per ep,Romance,CloverWorks,2021
49114,The Case Study of Vanitas Part 2,TV,12.0,8.19,420.0,807,323072,Manga,23 min per ep,"Action, Fantasy, Mystery",Bones,2022
55655,The Demon Hunter,ONA,26.0,8.18,425.0,9641,4121,Web novel,23 min per ep,"Action, Adventure, Fantasy",Shenman Entertainment,2023
10800,Chihayafuru,TV,25.0,8.18,426.0,507,481449,Manga,22 min per ep,"Drama, Sports",Madhouse,2011
7791,K-ON! Season 2,TV,26.0,8.18,432.0,297,727065,4-koma manga,24 min per ep,"Award Winning, Comedy",Kyoto Animation,2010
22297,Fate/stay night [Unlimited Blade Works],TV,12.0,8.18,427.0,141,1131637,Visual novel,28 min per ep,"Action, Fantasy",ufotable,2014
40729,Megalobox 2: Nomad,TV,13.0,8.18,437.0,1185,223571,Original,24 min per ep,"Sci-Fi, Sports",TMS Entertainment,2021
1142,Honey and Clover II,TV,12.0,8.18,429.0,1953,122278,Manga,23 min per ep,"Drama, Romance",J.C.Staff,2006
49590,The Tatami Time Machine Blues,ONA,6.0,8.18,423.0,3057,60321,Novel,20 min per ep,"Comedy, Mystery, Romance, Suspense",Science SARU,2022
186,Initial D Second Stage,TV,13.0,8.18,431.0,1051,249771,Manga,23 min per ep,"Action, Drama",Pastel,1999
23623,Non Non Biyori Repeat,TV,12.0,8.18,438.0,1254,208593,Manga,23 min per ep,Slice of Life,SILVER LINK.,2015
34636,Welcome to the Ballroom,TV,24.0,8.18,424.0,732,351847,Manga,24 min per ep,Sports,Production I.G,2017
32867,Bungo Stray Dogs 2,TV,12.0,8.17,451.0,205,918588,Manga,23 min per ep,"Action, Mystery",Bones,2016
18195,Little Busters! ~Refrain~,TV,13.0,8.17,440.0,1490,172846,Visual novel,24 min per ep,"Comedy, Drama, Romance",J.C.Staff,2013
7674,Bakuman.,TV,25.0,8.17,449.0,361,642115,Manga,24 min per ep,"Comedy, Drama, Romance",J.C.Staff,2010
1519,Black Lagoon: The Second Barrage,TV,12.0,8.17,450.0,432,555304,Manga,23 min per ep,Action,Madhouse,2006
40911,Moriarty the Patriot,TV,11.0,8.17,448.0,509,479564,Manga,23 min per ep,"Mystery, Suspense",Production I.G,2020
49574,A Will Eternal 2nd Season,ONA,54.0,8.17,446.0,7414,8259,Novel,19 min per ep,"Action, Adventure, Fantasy",B.CMAY PICTURES,2022
232,Cardcaptor Sakura,TV,70.0,8.17,452.0,521,469565,Manga,25 min per ep,"Adventure, Comedy, Drama, Romance",Madhouse,1998
962,Aria the Natural,TV,26.0,8.16,458.0,2537,83315,Manga,24 min per ep,"Sci-Fi, Slice of Life",HAL Film Maker,2006
853,Ouran High School Host Club,TV,26.0,8.16,462.0,131,1185199,Manga,23 min per ep,"Comedy, Romance",Bones,2006
1889,Higurashi: When They Cry – Kai,TV,24.0,8.16,459.0,476,507914,Visual novel,24 min per ep,"Horror, Mystery, Suspense",Studio Deen,2007
49052,Aoashi,TV,24.0,8.16,457.0,1107,238298,Manga,24 min per ep,Sports,Production I.G,2022
54856,Horimiya: The Missing Pieces,TV,13.0,8.15,469.0,625,403764,Manga,23 min per ep,Romance,CloverWorks,2023
38481,A Certain Scientific Railgun T,TV,25.0,8.15,471.0,1030,257458,Manga,24 min per ep,"Action, Fantasy, Sci-Fi",J.C.Staff,2020
50709,Lycoris Recoil,TV,13.0,8.15,464.0,434,552821,Original,24 min per ep,Action,A-1 Pictures,2022
48736,My Dress-Up Darling,TV,12.0,8.15,470.0,132,1184914,Manga,23 min per ep,Romance,CloverWorks,2022
56738,The Duke of Death and His Maid Season 3,TV,12.0,8.14,472.0,3021,61815,Web manga,23 min per ep,"Comedy, Fantasy, Romance",J.C.Staff,2024
37962,IDOLiSH7 Second BEAT!,TV,15.0,8.14,481.0,4087,34943,Game,24 min per ep,Drama,TROYCA,2020
3701,Kaiba,TV,12.0,8.14,474.0,1496,172516,Original,24 min per ep,"Adventure, Avant Garde, Award Winning, Mystery, Romance, Sci-Fi",Madhouse,2008
30503,Noragami Aragoto,TV,13.0,8.14,476.0,83,1519409,Manga,24 min per ep,"Action, Supernatural",Bones,2015
721,Princess Tutu,TV,38.0,8.14,477.0,1444,178254,Original,16 min per ep,"Drama, Mystery, Romance",HAL Film Maker,2002
28223,Death Parade,TV,12.0,8.14,479.0,49,1854743,Original,23 min per ep,"Drama, Fantasy, Suspense",Madhouse,2015
34572,Black Clover,TV,170.0,8.14,478.0,56,1794222,Manga,23 min per ep,"Action, Fantasy",Pierrot,2017
37430,That Time I Got Reincarnated as a Slime,TV,24.0,8.14,473.0,81,1558516,Manga,23 min per ep,"Action, Comedy, Fantasy",8bit,2018
39592,Mobile Suit Gundam: The Origin - Advent of the Red Comet,TV,13.0,8.13,488.0,4661,26418,Manga,25 min per ep,"Action, Sci-Fi",Sunrise,2019
39792,Keep Your Hands Off Eizouken!,TV,12.0,8.13,484.0,727,355840,Manga,25 min per ep,"Adventure, Award Winning, Comedy",Science SARU,2020
3371,Legend of the Galactic Heroes Gaiden,OVA,24.0,8.13,484.0,4683,26007,Novel,26 min per ep,"Action, Drama, Sci-Fi",K-Factory,1998
11597,Nisemonogatari,TV,11.0,8.13,490.0,288,756241,Light novel,25 min per ep,"Comedy, Mystery, Supernatural, Ecchi",Shaft,2012
57524,Makeine: Too Many Losing Heroines!,TV,12.0,8.12,496.0,959,274394,Light novel,24 min per ep,"Comedy, Romance",A-1 Pictures,2024
36296,Hinamatsuri,TV,12.0,8.12,500.0,446,538203,Manga,23 min per ep,Comedy,feel.,2018
35857,Lupin the Third Part 5,TV,24.0,8.12,495.0,3476,47483,Manga,22 min per ep,"Action, Adventure, Comedy, Mystery",Telecom Animation Film,2018
14713,Kamisama Kiss,TV,13.0,8.12,492.0,321,694022,Manga,24 min per ep,"Comedy, Romance, Supernatural",TMS Entertainment,2012
1827,Moribito - Guardian of the Spirit,TV,26.0,8.12,501.0,1162,228158,Novel,25 min per ep,"Action, Adventure, Fantasy",Production I.G,2007
1604,Reborn!,TV,203.0,8.12,493.0,419,574612,Manga,24 min per ep,"Action, Comedy",Artland,2006
50416,Skip and Loafer,TV,12.0,8.12,503.0,848,312264,Manga,23 min per ep,Drama,P.A. Works,2023
50528,Golden Kamuy Season 4,TV,13.0,8.12,499.0,2122,109773,Manga,23 min per ep,"Action, Adventure",Brain's Base,2022
28171,Food Wars! Shokugeki no Soma,TV,24.0,8.12,502.0,63,1703750,Manga,25 min per ep,"Gourmet, Ecchi",J.C.Staff,2015
55911,The Fable,TV,25.0,8.11,508.0,2510,84569,Manga,22 min per ep,"Comedy, Suspense",Tezuka Productions,2024
51335,Throne of Seal,ONA,26.0,8.11,506.0,7034,9412,Web novel,20 min per ep,"Action, Adventure, Fantasy",Shenman Entertainment,2022
20899,JoJo's Bizarre Adventure: Stardust Crusaders,TV,24.0,8.11,509.0,110,1295175,Manga,24 min per ep,"Action, Adventure",David Production,2014
8129,Princess Jellyfish,TV,11.0,8.11,510.0,1037,253692,Manga,22 min per ep,Comedy,Brain's Base,2010
18689,Ace of Diamond,TV,75.0,8.11,519.0,1029,257476,Manga,24 min per ep,Sports,"Production I.G, Madhouse",2013
50380,Ya Boy Kongming!,TV,12.0,8.11,517.0,823,317990,Web manga,23 min per ep,Comedy,P.A. Works,2022
239,Gankutsuou: The Count of Monte Cristo,TV,24.0,8.11,521.0,1013,261341,Novel,24 min per ep,"Award Winning, Drama, Mystery, Sci-Fi, Supernatural, Suspense",Gonzo,2004
121,Fullmetal Alchemist,TV,51.0,8.11,520.0,84,1518291,Manga,24 min per ep,"Action, Adventure, Award Winning, Drama, Fantasy",Bones,2003
51122,Spice and Wolf: Merchant Meets the Wise Wolf,TV,25.0,8.11,516.0,1119,236552,Light novel,23 min per ep,"Adventure, Drama, Romance, Supernatural",Passione,2024
55701,Demon Slayer: Kimetsu no Yaiba Hashira Training Arc,TV,8.0,8.1,530.0,373,625140,Manga,29 min per ep,"Action, Supernatural",ufotable,2024
52347,Shangri-La Frontier,TV,25.0,8.1,527.0,648,394256,Manga,25 min per ep,"Action, Adventure, Fantasy",C2C,2023
9130,Saint Seiya: The Lost Canvas 2,OVA,13.0,8.1,526.0,2618,78932,Manga,24 min per ep,"Action, Adventure, Fantasy",TMS Entertainment,2011
30370,Yona of the Dawn OVA,OVA,3.0,8.1,523.0,1740,141810,Manga,23 min per ep,"Adventure, Fantasy",Pierrot,2015
2581,Mobile Suit Gundam 00,TV,25.0,8.1,529.0,1159,228383,Original,24 min per ep,"Action, Drama, Sci-Fi",Sunrise,2007
59306,Slay The Gods,ONA,15.0,8.09,551.0,9936,3795,Web novel,25 min per ep,"Action, Fantasy, Suspense",Shenman Entertainment,2024
52826,Tsurune - The Linking Shot -,TV,13.0,8.09,547.0,2958,64051,Light novel,23 min per ep,Sports,Kyoto Animation,2023
6746,Durarara!!,TV,24.0,8.09,541.0,94,1455476,Light novel,24 min per ep,"Action, Mystery, Supernatural",Brain's Base,2010
16918,Silver Spoon,TV,11.0,8.09,543.0,875,305290,Manga,23 min per ep,Comedy,A-1 Pictures,2013
6336,Mobile Suit Gundam Unicorn,OVA,7.0,8.09,534.0,2197,103793,Novel,1 hr 2 min per ep,"Action, Drama, Sci-Fi",Sunrise,2010
1382,GaoGaiGar Final,OVA,8.0,8.09,549.0,6296,12220,Original,32 min per ep,"Adventure, Drama, Sci-Fi",Sunrise,2000
3702,Detroit Metal City,OVA,12.0,8.09,540.0,1197,219638,Manga,14 min per ep,Comedy,Studio 4°C,2008
32902,The Ancient Magus' Bride: Those Awaiting a Star,OVA,3.0,8.09,537.0,902,292583,Manga,23 min per ep,"Drama, Fantasy",Wit Studio,2016
46569,Hell's Paradise,TV,13.0,8.09,532.0,253,821187,Manga,24 min per ep,"Action, Adventure, Supernatural",MAPPA,2023
49709,To Your Eternity Season 2,TV,20.0,8.09,542.0,862,308636,Manga,25 min per ep,"Adventure, Drama, Supernatural",Drive,2022
339,Serial Experiments Lain,TV,13.0,8.09,545.0,242,843509,Original,23 min per ep,"Avant Garde, Award Winning, Drama, Mystery, Sci-Fi, Supernatural, Suspense",Triangle Staff,1998
302,Future Boy Conan,TV,26.0,8.09,538.0,3199,55097,Novel,29 min per ep,"Adventure, Drama, Sci-Fi",Nippon Animation,1978
30831,KonoSuba: God's Blessing on This Wonderful World!,TV,10.0,8.09,535.0,39,2069357,Light novel,23 min per ep,"Adventure, Comedy, Fantasy",Studio Deen,2016
56653,Ave Mujica: The Die is Cast,TV,13.0,8.08,557.0,4657,26468,Mixed media,23 min per ep,Drama,SANZIGEN,2025
40815,Ascendance of a Bookworm Season 2,TV,12.0,8.08,563.0,1122,235863,Light novel,23 min per ep,Fantasy,Ajia-do,2020
23283,Terror in Resonance,TV,11.0,8.08,556.0,123,1230213,Original,22 min per ep,"Mystery, Suspense",MAPPA,2014
4938,Tsubasa RESERVoir CHRoNiCLE: Spring Thunder Chronicle,OVA,2.0,8.08,552.0,2952,64397,Manga,28 min per ep,"Action, Adventure, Drama, Fantasy, Romance",Production I.G,2009
3901,Baccano! Specials,Special,3.0,8.08,557.0,1409,183899,Light novel,28 min per ep,"Action, Mystery, Supernatural",Brain's Base,2008
51096,Classroom of the Elite II,TV,13.0,8.08,553.0,295,730719,Light novel,23 min per ep,"Drama, Suspense",Lerche,2022
54789,My Hero Academia Season 7,TV,21.0,8.07,565.0,671,382558,Manga,23 min per ep,Action,Bones,2024
4722,Skip Beat!,TV,25.0,8.07,579.0,938,279854,Manga,24 min per ep,"Comedy, Drama, Romance",HAL Film Maker,2008
3927,Mobile Suit Gundam 00: Second Season,TV,25.0,8.07,574.0,1607,157517,Original,24 min per ep,"Action, Drama, Sci-Fi",Sunrise,2008
42429,Ascendance of a Bookworm Season 3,TV,10.0,8.07,571.0,1446,178050,Light novel,23 min per ep,Fantasy,Ajia-do,2022
39198,Astra Lost in Space,TV,12.0,8.07,573.0,800,326633,Manga,28 min per ep,"Adventure, Award Winning, Mystery, Sci-Fi, Suspense",Lerche,2019
50796,Insomniacs After School,TV,13.0,8.07,575.0,1053,249575,Manga,23 min per ep,Romance,LIDENFILMS,2023
48895,Overlord IV,TV,13.0,8.07,577.0,398,592681,Light novel,23 min per ep,"Action, Adventure, Fantasy",Madhouse,2022
34076,The Eccentric Family 2,TV,12.0,8.07,580.0,2868,67812,Novel,23 min per ep,"Drama, Supernatural",P.A. Works,2017
135,Hikaru no Go,TV,75.0,8.07,570.0,1707,145233,Manga,23 min per ep,"Comedy, Drama, Supernatural",Pierrot,2001
24833,Assassination Classroom,TV,22.0,8.07,564.0,34,2125101,Manga,23 min per ep,"Action, Comedy",Lerche,2015
56980,Yatagarasu: The Raven Does Not Choose Its Master,TV,20.0,8.06,587.0,3307,51999,Novel,25 min per ep,"Drama, Fantasy",Pierrot,2024
31251,Mobile Suit Gundam: Iron-Blooded Orphans,TV,25.0,8.06,588.0,1019,260237,Original,24 min per ep,"Action, Drama, Sci-Fi",Sunrise,2015
33486,My Hero Academia Season 2,TV,25.0,8.06,584.0,15,2632582,Manga,23 min per ep,Action,Bones,2017
3665,Legend of the Galactic Heroes Gaiden (1999),OVA,28.0,8.06,585.0,5040,21867,Novel,26 min per ep,"Action, Drama, Sci-Fi",K-Factory,1999
66,Azumanga Daioh: The Animation,TV,26.0,8.06,583.0,638,398306,4-koma manga,24 min per ep,Comedy,J.C.Staff,2002
22145,Black Butler: Book of Circus,TV,10.0,8.06,590.0,582,428760,Manga,24 min per ep,"Action, Mystery, Supernatural",A-1 Pictures,2014
